concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
4150076,2000001612,Mapped from,1970-01-01,2099-12-31,
4150086,2000001613,Mapped from,1970-01-01,2099-12-31,
4147111,2000001614,Mapped from,1970-01-01,2099-12-31,
4231410,2000001615,Mapped from,1970-01-01,2099-12-31,
4160026,2000001616,Mapped from,1970-01-01,2099-12-31,
4160026,2000001617,Mapped from,1970-01-01,2099-12-31,
4226137,2000001618,Mapped from,1970-01-01,2099-12-31,
40481392,2000001619,Mapped from,1970-01-01,2099-12-31,
4148517,2000001620,Mapped from,1970-01-01,2099-12-31,
4148511,2000001621,Mapped from,1970-01-01,2099-12-31,
32037,2000001622,Mapped from,1970-01-01,2099-12-31,
4149943,2000001623,Mapped from,1970-01-01,2099-12-31,
4148986,2000001624,Mapped from,1970-01-01,2099-12-31,
4305366,2000001625,Mapped from,1970-01-01,2099-12-31,
4150077,2000001626,Mapped from,1970-01-01,2099-12-31,
763903,2000001627,Mapped from,1970-01-01,2099-12-31,
4150076,2000001628,Mapped from,1970-01-01,2099-12-31,
4150074,2000001629,Mapped from,1970-01-01,2099-12-31,
4149943,2000001630,Mapped from,1970-01-01,2099-12-31,
4150072,2000001631,Mapped from,1970-01-01,2099-12-31,
4150080,2000001632,Mapped from,1970-01-01,2099-12-31,
4150086,2000001633,Mapped from,1970-01-01,2099-12-31,
4148513,2000001634,Mapped from,1970-01-01,2099-12-31,
4149946,2000001635,Mapped from,1970-01-01,2099-12-31,
4148511,2000001636,Mapped from,1970-01-01,2099-12-31,
4148986,2000001637,Mapped from,1970-01-01,2099-12-31,
4150070,2000001638,Mapped from,1970-01-01,2099-12-31,
4148989,2000001639,Mapped from,1970-01-01,2099-12-31,
4305366,2000001640,Mapped from,1970-01-01,2099-12-31,
4149946,2000001641,Mapped from,1970-01-01,2099-12-31,
4305525,2000001642,Mapped from,1970-01-01,2099-12-31,
4148986,2000001643,Mapped from,1970-01-01,2099-12-31,
38004279,2000001701,Mapped from,1970-01-01,2099-12-31,
40482021,2000001702,Mapped from,1970-01-01,2099-12-31,
8615,2000001703,Mapped from,1970-01-01,2099-12-31,
38004277,2000001704,Mapped from,1970-01-01,2099-12-31,
4216643,2000001705,Mapped from,1970-01-01,2099-12-31,
8615,2000001706,Mapped from,1970-01-01,2099-12-31,
581476,2000001707,Mapped from,1970-01-01,2099-12-31,
581476,2000001708,Mapped from,1970-01-01,2099-12-31,
8546,2000001709,Mapped from,1970-01-01,2099-12-31,
3040792,2000001710,Mapped from,1970-01-01,2099-12-31,
8971,2000001711,Mapped from,1970-01-01,2099-12-31,
38004285,2000001712,Mapped from,1970-01-01,2099-12-31,
8863,2000001713,Mapped from,1970-01-01,2099-12-31,
38004207,2000001801,Mapped from,1970-01-01,2099-12-31,
8870,2000001802,Mapped from,1970-01-01,2099-12-31,
581385,2000001803,Mapped from,1970-01-01,2099-12-31,
9201,2000001804,Mapped from,1970-01-01,2099-12-31,
581385,2000001805,Mapped from,1970-01-01,2099-12-31,
8870,2000001806,Mapped from,1970-01-01,2099-12-31,
581385,2000001807,Mapped from,1970-01-01,2099-12-31,
8883,2000001808,Mapped from,1970-01-01,2099-12-31,
262,2000001809,Mapped from,1970-01-01,2099-12-31,
4148512,2000001850,Mapped from,1970-01-01,2099-12-31,
4148991,2000001851,Mapped from,1970-01-01,2099-12-31,
