concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000004096,4078442,Maps to,1970-01-01,2099-12-31,
2000004097,4078442,Maps to,1970-01-01,2099-12-31,
2000004098,4078442,Maps to,1970-01-01,2099-12-31,
2000004099,4078442,Maps to,1970-01-01,2099-12-31,
2000004100,4078442,Maps to,1970-01-01,2099-12-31,
2000004101,4078442,Maps to,1970-01-01,2099-12-31,
2000004102,4078442,Maps to,1970-01-01,2099-12-31,
2000004103,4141149,Maps to,1970-01-01,2099-12-31,
2000004104,4078442,Maps to,1970-01-01,2099-12-31,
2000004105,4141149,Maps to,1970-01-01,2099-12-31,
2000004106,4078442,Maps to,1970-01-01,2099-12-31,
2000004107,4195428,Maps to,1970-01-01,2099-12-31,
2000004108,4195428,Maps to,1970-01-01,2099-12-31,
2000004109,4195428,Maps to,1970-01-01,2099-12-31,
2000004110,4195428,Maps to,1970-01-01,2099-12-31,
2000004111,4195428,Maps to,1970-01-01,2099-12-31,
2000004112,4195428,Maps to,1970-01-01,2099-12-31,
2000004113,4195428,Maps to,1970-01-01,2099-12-31,
2000004114,4195428,Maps to,1970-01-01,2099-12-31,
2000004115,4195428,Maps to,1970-01-01,2099-12-31,
2000004116,4195428,Maps to,1970-01-01,2099-12-31,
2000004117,0,Maps to,1970-01-01,2099-12-31,
2000004118,0,Maps to,1970-01-01,2099-12-31,
2000004119,0,Maps to,1970-01-01,2099-12-31,
2000004120,4275142,Maps to,1970-01-01,2099-12-31,
2000004121,4078442,Maps to,1970-01-01,2099-12-31,
2000004122,4078442,Maps to,1970-01-01,2099-12-31,
2000004123,4275142,Maps to,1970-01-01,2099-12-31,
2000004124,4078442,Maps to,1970-01-01,2099-12-31,
2000004125,4078442,Maps to,1970-01-01,2099-12-31,
2000004126,4078442,Maps to,1970-01-01,2099-12-31,
2000004127,4078442,Maps to,1970-01-01,2099-12-31,
2000004128,4078442,Maps to,1970-01-01,2099-12-31,
2000004129,4257889,Maps to,1970-01-01,2099-12-31,
4078442,2000004001,Mapped from,1970-01-01,2099-12-31,
4322380,2000004002,Mapped from,1970-01-01,2099-12-31,
4322380,2000004003,Mapped from,1970-01-01,2099-12-31,
4078442,2000004004,Mapped from,1970-01-01,2099-12-31,
4078442,2000004005,Mapped from,1970-01-01,2099-12-31,
4078442,2000004006,Mapped from,1970-01-01,2099-12-31,
4141149,2000004007,Mapped from,1970-01-01,2099-12-31,
4078442,2000004008,Mapped from,1970-01-01,2099-12-31,
4141149,2000004009,Mapped from,1970-01-01,2099-12-31,
4078442,2000004010,Mapped from,1970-01-01,2099-12-31,
4078442,2000004011,Mapped from,1970-01-01,2099-12-31,
4213288,2000004012,Mapped from,1970-01-01,2099-12-31,
4078442,2000004013,Mapped from,1970-01-01,2099-12-31,
4213288,2000004014,Mapped from,1970-01-01,2099-12-31,
4078442,2000004015,Mapped from,1970-01-01,2099-12-31,
4078442,2000004016,Mapped from,1970-01-01,2099-12-31,
4078442,2000004017,Mapped from,1970-01-01,2099-12-31,
4078442,2000004018,Mapped from,1970-01-01,2099-12-31,
4141149,2000004019,Mapped from,1970-01-01,2099-12-31,
4078442,2000004020,Mapped from,1970-01-01,2099-12-31,
36715149,2000004021,Mapped from,1970-01-01,2099-12-31,
0,2000004022,Mapped from,1970-01-01,2099-12-31,
0,2000004023,Mapped from,1970-01-01,2099-12-31,
4078442,2000004024,Mapped from,1970-01-01,2099-12-31,
4078442,2000004025,Mapped from,1970-01-01,2099-12-31,
4078442,2000004026,Mapped from,1970-01-01,2099-12-31,
4078442,2000004027,Mapped from,1970-01-01,2099-12-31,
4078442,2000004028,Mapped from,1970-01-01,2099-12-31,
4305794,2000004029,Mapped from,1970-01-01,2099-12-31,
4078442,2000004030,Mapped from,1970-01-01,2099-12-31,
