concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000020110,38001135,Maps to,1970-01-01,2099-12-31,
2000020111,38001062,Maps to,1970-01-01,2099-12-31,
2000020112,38001063,Maps to,1970-01-01,2099-12-31,
2000020113,38001064,Maps to,1970-01-01,2099-12-31,
2000020114,38001065,Maps to,1970-01-01,2099-12-31,
2000020115,38001063,Maps to,1970-01-01,2099-12-31,
2000020116,38001065,Maps to,1970-01-01,2099-12-31,
2000020117,38001067,Maps to,1970-01-01,2099-12-31,
2000020118,38001066,Maps to,1970-01-01,2099-12-31,
2000020119,38001067,Maps to,1970-01-01,2099-12-31,
2000020120,38001101,Maps to,1970-01-01,2099-12-31,
2000020121,38001101,Maps to,1970-01-01,2099-12-31,
2000020122,38001100,Maps to,1970-01-01,2099-12-31,
2000020123,38001104,Maps to,1970-01-01,2099-12-31,
2000020124,38001103,Maps to,1970-01-01,2099-12-31,
2000020125,38001102,Maps to,1970-01-01,2099-12-31,
2000020126,38001104,Maps to,1970-01-01,2099-12-31,
2000020127,38001058,Maps to,1970-01-01,2099-12-31,
2000020128,38001061,Maps to,1970-01-01,2099-12-31,
2000020129,38001057,Maps to,1970-01-01,2099-12-31,
2000020130,38001056,Maps to,1970-01-01,2099-12-31,
2000020131,38001058,Maps to,1970-01-01,2099-12-31,
2000020132,38001060,Maps to,1970-01-01,2099-12-31,
2000020133,38001059,Maps to,1970-01-01,2099-12-31,
2000020134,38001061,Maps to,1970-01-01,2099-12-31,
2000020135,38001058,Maps to,1970-01-01,2099-12-31,
2000020136,38001061,Maps to,1970-01-01,2099-12-31,
2000020137,321319,Maps to,1970-01-01,2099-12-31,
2000020138,38000918,Maps to,1970-01-01,2099-12-31,
2000020139,38000917,Maps to,1970-01-01,2099-12-31,
2000020140,38000916,Maps to,1970-01-01,2099-12-31,
2000020141,38000918,Maps to,1970-01-01,2099-12-31,
2000020142,38001364,Maps to,1970-01-01,2099-12-31,
2000020143,38001365,Maps to,1970-01-01,2099-12-31,
2000020144,38001261,Maps to,1970-01-01,2099-12-31,
2000020145,38001260,Maps to,1970-01-01,2099-12-31,
2000020146,38001262,Maps to,1970-01-01,2099-12-31,
2000020147,38001260,Maps to,1970-01-01,2099-12-31,
2000020148,38001262,Maps to,1970-01-01,2099-12-31,
2000020149,38001485,Maps to,1970-01-01,2099-12-31,
2000020150,45879751,Maps to,1970-01-01,2099-12-31,
2000020151,38001546,Maps to,1970-01-01,2099-12-31,
2000020152,38001545,Maps to,1970-01-01,2099-12-31,
2000020153,38001536,Maps to,1970-01-01,2099-12-31,
2000020154,38001537,Maps to,1970-01-01,2099-12-31,
2000020155,38001141,Maps to,1970-01-01,2099-12-31,
2000020156,38001141,Maps to,1970-01-01,2099-12-31,
2000020157,38001215,Maps to,1970-01-01,2099-12-31,
2000020158,38001217,Maps to,1970-01-01,2099-12-31,
2000020159,38001216,Maps to,1970-01-01,2099-12-31,
2000020160,38001215,Maps to,1970-01-01,2099-12-31,
2000020161,38001217,Maps to,1970-01-01,2099-12-31,
2000020162,38001217,Maps to,1970-01-01,2099-12-31,
2000020163,38001212,Maps to,1970-01-01,2099-12-31,
2000020164,38001212,Maps to,1970-01-01,2099-12-31,
2000020165,38001214,Maps to,1970-01-01,2099-12-31,
2000020166,38001038,Maps to,1970-01-01,2099-12-31,
2000020167,38001037,Maps to,1970-01-01,2099-12-31,
2000020168,38001036,Maps to,1970-01-01,2099-12-31,
2000020169,38001038,Maps to,1970-01-01,2099-12-31,
2000020170,38001114,Maps to,1970-01-01,2099-12-31,
2000020171,38001115,Maps to,1970-01-01,2099-12-31,
2000020172,38001114,Maps to,1970-01-01,2099-12-31,
2000020173,38001115,Maps to,1970-01-01,2099-12-31,
2000020174,38001113,Maps to,1970-01-01,2099-12-31,
2000020175,38001108,Maps to,1970-01-01,2099-12-31,
2000020176,38001110,Maps to,1970-01-01,2099-12-31,
2000020177,38001229,Maps to,1970-01-01,2099-12-31,
