concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000030096,3027598,Maps to,1970-01-01,2099-12-31,
2000030097,3004249,Maps to,1970-01-01,2099-12-31,
2000030098,3012888,Maps to,1970-01-01,2099-12-31,
2000030099,36303946,Maps to,1970-01-01,2099-12-31,
2000030100,3021119,Maps to,1970-01-01,2099-12-31,
2000030101,3025019,Maps to,1970-01-01,2099-12-31,
2000030102,42527140,Maps to,1970-01-01,2099-12-31,
2000030103,4021323,Maps to,1970-01-01,2099-12-31,
2000030104,21490653,Maps to,1970-01-01,2099-12-31,
2000030105,3018465,Maps to,1970-01-01,2099-12-31,
2000030106,3020891,Maps to,1970-01-01,2099-12-31,
2000030107,3005555,Maps to,1970-01-01,2099-12-31,
2000030108,3001062,Maps to,1970-01-01,2099-12-31,
2000030109,3042347,Maps to,1970-01-01,2099-12-31,
2000030110,4321388,Maps to,1970-01-01,2099-12-31,
2000030111,21490695,Maps to,1970-01-01,2099-12-31,
2000030112,3025315,Maps to,1970-01-01,2099-12-31,
2000030113,433753,Maps to,1970-01-01,2099-12-31,
2000030114,3016502,Maps to,1970-01-01,2099-12-31,
2000030115,3012697,Maps to,1970-01-01,2099-12-31,
2000030116,40757693,Maps to,1970-01-01,2099-12-31,
2000030117,4127294,Maps to,1970-01-01,2099-12-31,
2000030118,3025315,Maps to,1970-01-01,2099-12-31,
2000030119,21490580,Maps to,1970-01-01,2099-12-31,
2000030120,21490888,Maps to,1970-01-01,2099-12-31,
2000030121,3014080,Maps to,1970-01-01,2099-12-31,
2000030122,1175625,Maps to,1970-01-01,2099-12-31,
2000030123,3017594,Maps to,1970-01-01,2099-12-31,
2000030124,3018465,Maps to,1970-01-01,2099-12-31,
2000030125,3036277,Maps to,1970-01-01,2099-12-31,
2000030126,3036277,Maps to,1970-01-01,2099-12-31,
2000030127,3016251,Maps to,1970-01-01,2099-12-31,
2000030128,3005555,Maps to,1970-01-01,2099-12-31,
2000030129,3005555,Maps to,1970-01-01,2099-12-31,
2000030130,45881770,Maps to,1970-01-01,2099-12-31,
2000030131,4295261,Maps to,1970-01-01,2099-12-31,
2000030132,37116693,Maps to,1970-01-01,2099-12-31,
2000030133,3036518,Maps to,1970-01-01,2099-12-31,
2000030134,3016502,Maps to,1970-01-01,2099-12-31,
2000030135,3014080,Maps to,1970-01-01,2099-12-31,
2000030136,21490712,Maps to,1970-01-01,2099-12-31,
2000030137,21490880,Maps to,1970-01-01,2099-12-31,
2000030138,3005555,Maps to,1970-01-01,2099-12-31,
2000030139,3036518,Maps to,1970-01-01,2099-12-31,
2000030140,37116693,Maps to,1970-01-01,2099-12-31,
2000030141,21490776,Maps to,1970-01-01,2099-12-31,
2000030142,21490695,Maps to,1970-01-01,2099-12-31,
2000030143,21490695,Maps to,1970-01-01,2099-12-31,
2000030144,21490712,Maps to,1970-01-01,2099-12-31,
2000030145,21490880,Maps to,1970-01-01,2099-12-31,
2000030146,3005555,Maps to,1970-01-01,2099-12-31,
2000030147,21490653,Maps to,1970-01-01,2099-12-31,
2000030148,3008047,Maps to,1970-01-01,2099-12-31,
2000030149,2000000000,Maps to,1970-01-01,2099-12-31,
2000030150,3026258,Maps to,1970-01-01,2099-12-31,
2000030151,3018465,Maps to,1970-01-01,2099-12-31,
2000030152,3004305,Maps to,1970-01-01,2099-12-31,
2000030153,3004249,Maps to,1970-01-01,2099-12-31,
2000030154,3012888,Maps to,1970-01-01,2099-12-31,
2000030155,2101895,Maps to,1970-01-01,2099-12-31,
2000030156,3004249,Maps to,1970-01-01,2099-12-31,
2000030157,3012888,Maps to,1970-01-01,2099-12-31,
2000030158,3009395,Maps to,1970-01-01,2099-12-31,
2000030159,40771525,Maps to,1970-01-01,2099-12-31,
2000030160,3013940,Maps to,1970-01-01,2099-12-31,
2000030161,3035856,Maps to,1970-01-01,2099-12-31,
2000030162,3019962,Maps to,1970-01-01,2099-12-31,
2000030163,40771524,Maps to,1970-01-01,2099-12-31,
2000030164,3018465,Maps to,1970-01-01,2099-12-31,
2000030165,3043729,Maps to,1970-01-01,2099-12-31,
2000030166,3005555,Maps to,1970-01-01,2099-12-31,
2000030167,3018465,Maps to,1970-01-01,2099-12-31,
2000030168,3020716,Maps to,1970-01-01,2099-12-31,
2000030169,3020716,Maps to,1970-01-01,2099-12-31,
3027018,2000030001,Mapped from,1970-01-01,2099-12-31,
3024171,2000030002,Mapped from,1970-01-01,2099-12-31,
40762499,2000030003,Mapped from,1970-01-01,2099-12-31,
3022318,2000030004,Mapped from,1970-01-01,2099-12-31,
21492239,2000030005,Mapped from,1970-01-01,2099-12-31,
21492240,2000030006,Mapped from,1970-01-01,2099-12-31,
21492241,2000030007,Mapped from,1970-01-01,2099-12-31,
3027598,2000030008,Mapped from,1970-01-01,2099-12-31,
3004249,2000030009,Mapped from,1970-01-01,2099-12-31,
3012888,2000030010,Mapped from,1970-01-01,2099-12-31,
4192791,2000030011,Mapped from,1970-01-01,2099-12-31,
3024265,2000030012,Mapped from,1970-01-01,2099-12-31,
3016335,2000030013,Mapped from,1970-01-01,2099-12-31,
3009094,2000030014,Mapped from,1970-01-01,2099-12-31,
3008223,2000030015,Mapped from,1970-01-01,2099-12-31,
40757693,2000030016,Mapped from,1970-01-01,2099-12-31,
4036936,2000030017,Mapped from,1970-01-01,2099-12-31,
